STATION,Station_name,DATE,LATITUDE,LONGITUDE,ELEVATION,temperature,dew_point_temperature,station_level_pressure,wind_direction,wind_speed,relative_humidity,pres_wx_MW1,pres_wx_MW2,pres_wx_MW3,visibility,hour,month,day_of_year,dew_point_depression
INM00043352,ALAPUZHA,2018-05-06 03:00:00,9.55,76.4167,4.0,27.2,26.4,,360.0,0.0,95.0,HZ:05,,,4.0,3,5,126,0.8000000000000007
INM00043352,ALAPUZHA,2018-05-06 06:00:00,9.55,76.4167,4.0,30.2,26.0,,320.0,1.5,78.0,,,,10.0,6,5,126,4.199999999999999
INM00043352,ALAPUZHA,2018-05-06 12:00:00,9.55,76.4167,4.0,30.4,26.5,,270.0,1.0,80.0,,,,4.0,12,5,126,3.8999999999999986
INM00043352,ALAPUZHA,2018-05-07 03:00:00,9.55,76.4167,4.0,28.7,25.7,,360.0,0.0,84.0,,,,10.0,3,5,127,3.0
INM00043352,ALAPUZHA,2018-05-07 06:00:00,9.55,76.4167,4.0,31.8,27.7,,320.0,2.1,79.0,,,,10.0,6,5,127,4.100000000000001
INM00043352,ALAPUZHA,2018-05-07 12:00:00,9.55,76.4167,4.0,31.4,26.4,,320.0,2.1,75.0,,,,10.0,12,5,127,5.0
INM00043352,ALAPUZHA,2018-05-08 03:00:00,9.55,76.4167,4.0,29.0,25.6,,90.0,1.0,82.0,,,,10.0,3,5,128,3.3999999999999986
INM00043352,ALAPUZHA,2018-05-08 06:00:00,9.55,76.4167,4.0,31.6,26.6,,999.0,0.0,75.0,,,,10.0,6,5,128,5.0
INM00043352,ALAPUZHA,2018-05-08 12:00:00,9.55,76.4167,4.0,31.6,25.4,,320.0,2.1,70.0,,,,10.0,12,5,128,6.200000000000003
INM00043352,ALAPUZHA,2018-05-09 03:00:00,9.55,76.4167,4.0,28.5,25.6,,360.0,0.0,84.0,,,,10.0,3,5,129,2.8999999999999986
INM00043352,ALAPUZHA,2018-05-09 06:00:00,9.55,76.4167,4.0,31.8,26.2,,999.0,0.0,72.0,,,,10.0,6,5,129,5.600000000000001
INM00043352,ALAPUZHA,2018-05-09 12:00:00,9.55,76.4167,4.0,30.6,26.4,,270.0,1.5,78.0,,,,10.0,12,5,129,4.200000000000003
INM00043352,ALAPUZHA,2018-05-10 03:00:00,9.55,76.4167,4.0,28.0,26.0,,360.0,0.0,89.0,,,,10.0,3,5,130,2.0
INM00043352,ALAPUZHA,2018-05-10 06:00:00,9.55,76.4167,4.0,31.4,26.1,,320.0,1.0,73.0,,,,10.0,6,5,130,5.299999999999997
INM00043352,ALAPUZHA,2018-05-10 12:00:00,9.55,76.4167,4.0,27.2,26.4,,270.0,2.1,95.0,TS:95,,,2.0,12,5,130,0.8000000000000007
INM00043352,ALAPUZHA,2018-05-11 03:00:00,9.55,76.4167,4.0,29.2,27.0,,999.0,0.0,88.0,,,,10.0,3,5,131,2.1999999999999993
INM00043352,ALAPUZHA,2018-05-11 06:00:00,9.55,76.4167,4.0,31.6,26.6,,320.0,1.5,75.0,,,,10.0,6,5,131,5.0
INM00043352,ALAPUZHA,2018-05-11 12:00:00,9.55,76.4167,4.0,31.4,26.4,,270.0,1.0,75.0,,,,10.0,12,5,131,5.0
INM00043352,ALAPUZHA,2018-05-12 03:00:00,9.55,76.4167,4.0,26.6,26.3,,360.0,0.0,98.0,02,,,4.0,3,5,132,0.3000000000000007
INM00043352,ALAPUZHA,2018-05-12 06:00:00,9.55,76.4167,4.0,27.0,25.6,,270.0,1.5,92.0,02,,,10.0,6,5,132,1.3999999999999986
INM00043352,ALAPUZHA,2018-05-12 12:00:00,9.55,76.4167,4.0,34.2,26.6,,270.0,2.1,65.0,,,,4.0,12,5,132,7.600000000000001
INM00043352,ALAPUZHA,2018-05-13 03:00:00,9.55,76.4167,4.0,27.6,25.9,,360.0,0.0,90.0,,,,4.0,3,5,133,1.7000000000000028
INM00043352,ALAPUZHA,2018-05-13 06:00:00,9.55,76.4167,4.0,30.4,25.6,,90.0,1.5,76.0,,,,10.0,6,5,133,4.799999999999997
INM00043352,ALAPUZHA,2018-05-13 12:00:00,9.55,76.4167,4.0,30.8,26.6,,320.0,2.1,78.0,,,,10.0,12,5,133,4.199999999999999
INM00043352,ALAPUZHA,2018-05-14 03:00:00,9.55,76.4167,4.0,27.5,26.0,,360.0,0.0,92.0,,,,10.0,3,5,134,1.5
INM00043352,ALAPUZHA,2018-05-14 06:00:00,9.55,76.4167,4.0,30.8,25.4,,999.0,0.0,73.0,,,,10.0,6,5,134,5.400000000000002
INM00043352,ALAPUZHA,2018-05-14 12:00:00,9.55,76.4167,4.0,30.8,25.7,,270.0,2.1,74.0,,,,10.0,12,5,134,5.100000000000001
INM00043352,ALAPUZHA,2018-05-15 03:00:00,9.55,76.4167,4.0,28.7,26.0,,90.0,1.0,85.0,,,,10.0,3,5,135,2.6999999999999993
INM00043352,ALAPUZHA,2018-05-15 06:00:00,9.55,76.4167,4.0,32.8,26.7,,320.0,2.1,70.0,,,,10.0,6,5,135,6.099999999999998
INM00043352,ALAPUZHA,2018-05-15 12:00:00,9.55,76.4167,4.0,31.4,26.7,,270.0,2.1,76.0,,,,10.0,12,5,135,4.699999999999999
INM00043352,ALAPUZHA,2018-05-16 03:00:00,9.55,76.4167,4.0,26.2,25.9,,360.0,0.0,98.0,,,,10.0,3,5,136,0.3000000000000007
INM00043352,ALAPUZHA,2018-05-16 06:00:00,9.55,76.4167,4.0,31.6,26.6,,320.0,2.1,75.0,,,,10.0,6,5,136,5.0
INM00043352,ALAPUZHA,2018-05-16 12:00:00,9.55,76.4167,4.0,29.0,26.2,,999.0,0.0,85.0,,,,4.0,12,5,136,2.8000000000000007
INM00043352,ALAPUZHA,2018-05-17 03:00:00,9.55,76.4167,4.0,28.0,25.4,,360.0,0.0,86.0,,,,10.0,3,5,137,2.6000000000000014
INM00043352,ALAPUZHA,2018-05-17 06:00:00,9.55,76.4167,4.0,30.8,26.0,,320.0,2.1,76.0,,,,10.0,6,5,137,4.800000000000001
INM00043352,ALAPUZHA,2018-05-17 12:00:00,9.55,76.4167,4.0,31.4,25.8,,270.0,2.1,72.0,,,,10.0,12,5,137,5.599999999999998
INM00043352,ALAPUZHA,2018-05-18 03:00:00,9.55,76.4167,4.0,26.6,25.5,,360.0,0.0,94.0,,,,4.0,3,5,138,1.1000000000000014
INM00043352,ALAPUZHA,2018-05-18 06:00:00,9.55,76.4167,4.0,29.2,26.1,,320.0,1.5,83.0,,,,4.0,6,5,138,3.099999999999998
INM00043352,ALAPUZHA,2018-05-18 12:00:00,9.55,76.4167,4.0,29.2,25.2,,270.0,2.6,79.0,,,,4.0,12,5,138,4.0
INM00043352,ALAPUZHA,2018-05-19 03:00:00,9.55,76.4167,4.0,29.5,26.3,,140.0,1.5,83.0,,,,10.0,3,5,139,3.1999999999999993
INM00043352,ALAPUZHA,2018-05-19 06:00:00,9.55,76.4167,4.0,30.4,25.9,,999.0,0.0,77.0,,,,4.0,6,5,139,4.5
INM00043352,ALAPUZHA,2018-05-19 12:00:00,9.55,76.4167,4.0,31.0,25.7,,270.0,2.1,73.0,,,,10.0,12,5,139,5.300000000000001
INM00043352,ALAPUZHA,2018-05-20 03:00:00,9.55,76.4167,4.0,28.7,26.0,,360.0,0.0,85.0,02,,,4.0,3,5,140,2.6999999999999993
INM00043352,ALAPUZHA,2018-05-20 06:00:00,9.55,76.4167,4.0,32.8,26.1,,270.0,2.1,68.0,02,,,10.0,6,5,140,6.699999999999996
INM00043352,ALAPUZHA,2018-05-20 12:00:00,9.55,76.4167,4.0,24.8,24.8,,320.0,2.6,100.0,TS:96,,,4.0,12,5,140,0.0
INM00043352,ALAPUZHA,2018-05-21 03:00:00,9.55,76.4167,4.0,28.0,26.3,,270.0,2.6,91.0,DZ:50,,,4.0,3,5,141,1.6999999999999993
INM00043352,ALAPUZHA,2018-05-21 06:00:00,9.55,76.4167,4.0,31.0,26.6,,270.0,2.1,77.0,02,,,10.0,6,5,141,4.399999999999999
INM00043352,ALAPUZHA,2018-05-21 12:00:00,9.55,76.4167,4.0,30.8,26.6,,320.0,2.1,78.0,,,,10.0,12,5,141,4.199999999999999
INM00043352,ALAPUZHA,2018-05-22 03:00:00,9.55,76.4167,4.0,34.0,25.9,,360.0,0.0,63.0,02,,,4.0,3,5,142,8.100000000000001
INM00043352,ALAPUZHA,2018-05-22 06:00:00,9.55,76.4167,4.0,30.8,26.6,,230.0,2.1,78.0,02,,,10.0,6,5,142,4.199999999999999
INM00043352,ALAPUZHA,2018-05-22 12:00:00,9.55,76.4167,4.0,31.4,26.7,,320.0,2.1,76.0,,,,10.0,12,5,142,4.699999999999999
INM00043352,ALAPUZHA,2018-05-23 03:00:00,9.55,76.4167,4.0,27.6,25.3,,320.0,1.5,87.0,,,,4.0,3,5,143,2.3000000000000007
INM00043352,ALAPUZHA,2018-05-23 06:00:00,9.55,76.4167,4.0,31.2,26.2,,270.0,1.5,75.0,,,,10.0,6,5,143,5.0
INM00043352,ALAPUZHA,2018-05-23 12:00:00,9.55,76.4167,4.0,29.0,27.3,,290.0,2.6,91.0,DZ:50,,,4.0,12,5,143,1.6999999999999993
INM00043352,ALAPUZHA,2018-05-24 03:00:00,9.55,76.4167,4.0,28.7,26.0,,360.0,0.0,85.0,,,,10.0,3,5,144,2.6999999999999993
INM00043352,ALAPUZHA,2018-05-24 06:00:00,9.55,76.4167,4.0,31.0,26.3,,230.0,1.5,76.0,,,,10.0,6,5,144,4.699999999999999
INM00043352,ALAPUZHA,2018-05-24 12:00:00,9.55,76.4167,4.0,29.0,26.2,,320.0,2.6,85.0,TS:95,,,4.0,12,5,144,2.8000000000000007
INM00043352,ALAPUZHA,2018-05-25 03:00:00,9.55,76.4167,4.0,26.5,25.5,,140.0,2.1,94.0,02,,,10.0,3,5,145,1.0
INM00043352,ALAPUZHA,2018-05-25 06:00:00,9.55,76.4167,4.0,29.0,24.7,,270.0,1.5,78.0,02,,,4.0,6,5,145,4.300000000000001
INM00043352,ALAPUZHA,2018-05-25 12:00:00,9.55,76.4167,4.0,27.0,24.7,,999.0,0.0,87.0,,,,4.0,12,5,145,2.3000000000000007
INM00043352,ALAPUZHA,2018-05-26 03:00:00,9.55,76.4167,4.0,27.6,25.9,,270.0,1.5,90.0,,,,10.0,3,5,146,1.7000000000000028
INM00043352,ALAPUZHA,2018-05-26 06:00:00,9.55,76.4167,4.0,30.6,26.1,,230.0,1.5,77.0,,,,10.0,6,5,146,4.5
INM00043352,ALAPUZHA,2018-05-26 12:00:00,9.55,76.4167,4.0,29.8,26.5,,320.0,2.6,82.0,,,,4.0,12,5,146,3.3000000000000007
INM00043352,ALAPUZHA,2018-05-27 03:00:00,9.55,76.4167,4.0,27.5,24.8,,360.0,0.0,85.0,RA:60,,,4.0,3,5,147,2.6999999999999993
INM00043352,ALAPUZHA,2018-05-27 06:00:00,9.55,76.4167,4.0,28.8,26.6,,270.0,2.6,88.0,02,,,4.0,6,5,147,2.1999999999999993
INM00043352,ALAPUZHA,2018-05-27 12:00:00,9.55,76.4167,4.0,26.8,24.8,,270.0,2.1,89.0,02,,,4.0,12,5,147,2.0
INM00043352,ALAPUZHA,2018-05-28 03:00:00,9.55,76.4167,4.0,26.6,26.3,,270.0,2.6,98.0,RA:60,,,4.0,3,5,148,0.3000000000000007
INM00043352,ALAPUZHA,2018-05-28 06:00:00,9.55,76.4167,4.0,27.0,26.7,,320.0,2.1,98.0,21,,,4.0,6,5,148,0.3000000000000007
INM00043352,ALAPUZHA,2018-05-28 12:00:00,9.55,76.4167,4.0,27.6,26.2,,270.0,5.1,92.0,DZ:50,,,2.0,12,5,148,1.4000000000000021
INM00043352,ALAPUZHA,2018-05-29 03:00:00,9.55,76.4167,4.0,28.6,25.8,,320.0,4.1,85.0,DZ:50,,,4.0,3,5,149,2.8000000000000007
INM00043352,ALAPUZHA,2018-05-29 06:00:00,9.55,76.4167,4.0,30.6,26.4,,270.0,3.1,78.0,02,,,10.0,6,5,149,4.200000000000003
INM00043352,ALAPUZHA,2018-05-29 12:00:00,9.55,76.4167,4.0,29.4,25.1,,270.0,2.1,78.0,,,,10.0,12,5,149,4.299999999999997
INM00043352,ALAPUZHA,2018-05-30 03:00:00,9.55,76.4167,4.0,26.2,25.9,,360.0,0.0,98.0,DZ:50,,,4.0,3,5,150,0.3000000000000007
INM00043352,ALAPUZHA,2018-05-30 06:00:00,9.55,76.4167,4.0,28.6,26.9,,50.0,2.1,91.0,02,,,4.0,6,5,150,1.7000000000000028
INM00043352,ALAPUZHA,2018-05-30 12:00:00,9.55,76.4167,4.0,30.4,26.5,,320.0,2.1,80.0,,,,10.0,12,5,150,3.8999999999999986
INM00043352,ALAPUZHA,2018-05-31 03:00:00,9.55,76.4167,4.0,28.0,25.7,,360.0,0.0,87.0,,,,10.0,3,5,151,2.3000000000000007
INM00043352,ALAPUZHA,2018-05-31 06:00:00,9.55,76.4167,4.0,27.8,26.4,,999.0,0.0,92.0,02,,,10.0,6,5,151,1.4000000000000021
INM00043352,ALAPUZHA,2018-05-31 12:00:00,9.55,76.4167,4.0,30.4,26.2,,270.0,2.1,78.0,,,,10.0,12,5,151,4.199999999999999
INM00043352,ALAPUZHA,2018-06-01 03:00:00,9.55,76.4167,4.0,27.6,26.2,,360.0,0.0,92.0,,,,4.0,3,6,152,1.4000000000000021
INM00043352,ALAPUZHA,2018-06-01 06:00:00,9.55,76.4167,4.0,29.0,25.6,,270.0,1.5,82.0,,,,4.0,6,6,152,3.3999999999999986
INM00043352,ALAPUZHA,2018-06-01 12:00:00,9.55,76.4167,4.0,30.2,26.3,,270.0,2.1,80.0,,,,10.0,12,6,152,3.8999999999999986
INM00043352,ALAPUZHA,2018-06-02 03:00:00,9.55,76.4167,4.0,27.7,26.1,,140.0,1.5,91.0,,,,4.0,3,6,153,1.5999999999999979
INM00043352,ALAPUZHA,2018-06-02 06:00:00,9.55,76.4167,4.0,27.4,26.6,,270.0,2.1,95.0,DZ:50,,,4.0,6,6,153,0.7999999999999972
INM00043352,ALAPUZHA,2018-06-02 12:00:00,9.55,76.4167,4.0,27.4,25.4,,320.0,2.1,89.0,,,,4.0,12,6,153,2.0
INM00043352,ALAPUZHA,2018-06-03 06:00:00,9.55,76.4167,4.0,25.8,24.9,,999.0,0.0,95.0,RA:61,,,2.0,6,6,154,0.9000000000000021
INM00043352,ALAPUZHA,2018-06-03 12:00:00,9.55,76.4167,4.0,26.4,25.3,,999.0,0.0,94.0,02,,,10.0,12,6,154,1.0999999999999979
INM00043352,ALAPUZHA,2018-06-04 03:00:00,9.55,76.4167,4.0,25.7,25.5,,360.0,0.0,99.0,RA:61,,,4.0,3,6,155,0.1999999999999993
INM00043352,ALAPUZHA,2018-06-04 06:00:00,9.55,76.4167,4.0,26.6,25.7,,140.0,1.5,95.0,DZ:50,,,4.0,6,6,155,0.9000000000000021
INM00043352,ALAPUZHA,2018-06-04 12:00:00,9.55,76.4167,4.0,28.2,25.7,,270.0,2.1,86.0,,,,4.0,12,6,155,2.5
INM00043352,ALAPUZHA,2018-06-05 03:00:00,9.55,76.4167,4.0,25.7,25.5,,360.0,0.0,99.0,DZ:50,,,4.0,3,6,156,0.1999999999999993
INM00043352,ALAPUZHA,2018-06-05 06:00:00,9.55,76.4167,4.0,27.4,26.3,,999.0,0.0,94.0,02,,,4.0,6,6,156,1.0999999999999979
INM00043352,ALAPUZHA,2018-06-05 12:00:00,9.55,76.4167,4.0,28.2,25.9,,270.0,2.6,87.0,,,,4.0,12,6,156,2.3000000000000007
INM00043352,ALAPUZHA,2018-06-06 03:00:00,9.55,76.4167,4.0,28.0,26.9,,90.0,1.5,94.0,,,,4.0,3,6,157,1.1000000000000014
INM00043352,ALAPUZHA,2018-06-06 06:00:00,9.55,76.4167,4.0,30.8,26.9,,999.0,0.0,80.0,,,,10.0,6,6,157,3.900000000000002
INM00043352,ALAPUZHA,2018-06-06 12:00:00,9.55,76.4167,4.0,29.2,26.4,,270.0,2.6,85.0,02,,,4.0,12,6,157,2.8000000000000007
INM00043352,ALAPUZHA,2018-06-07 03:00:00,9.55,76.4167,4.0,25.2,24.9,,140.0,2.1,98.0,21,,,4.0,3,6,158,0.3000000000000007
INM00043352,ALAPUZHA,2018-06-07 06:00:00,9.55,76.4167,4.0,28.8,26.6,,230.0,2.1,88.0,RA:60,,,4.0,6,6,158,2.1999999999999993
INM00043352,ALAPUZHA,2018-06-07 12:00:00,9.55,76.4167,4.0,26.6,26.0,,320.0,1.5,97.0,21,,,4.0,12,6,158,0.6000000000000014
INM00043352,ALAPUZHA,2018-06-08 03:00:00,9.55,76.4167,4.0,28.0,26.0,,320.0,2.6,89.0,,,,4.0,3,6,159,2.0
INM00043352,ALAPUZHA,2018-06-08 06:00:00,9.55,76.4167,4.0,29.6,26.8,,320.0,1.5,85.0,02,,,4.0,6,6,159,2.8000000000000007
INM00043352,ALAPUZHA,2018-06-08 12:00:00,9.55,76.4167,4.0,28.8,26.9,,270.0,3.1,89.0,21,,,4.0,12,6,159,1.9000000000000021
INM00043352,ALAPUZHA,2018-06-09 03:00:00,9.55,76.4167,4.0,28.7,26.9,,270.0,5.1,90.0,21,,,4.0,3,6,160,1.8000000000000007
INM00043352,ALAPUZHA,2018-06-09 06:00:00,9.55,76.4167,4.0,30.6,27.0,,270.0,5.1,81.0,02,,,10.0,6,6,160,3.6000000000000014
INM00043352,ALAPUZHA,2018-06-09 12:00:00,9.55,76.4167,4.0,29.0,26.5,,270.0,3.1,86.0,,,,10.0,12,6,160,2.5
INM00043352,ALAPUZHA,2018-06-10 03:00:00,9.55,76.4167,4.0,28.6,26.6,,270.0,5.1,89.0,02,,,4.0,3,6,161,2.0
INM00043352,ALAPUZHA,2018-06-10 06:00:00,9.55,76.4167,4.0,29.4,26.6,,270.0,5.1,85.0,02,,,4.0,6,6,161,2.799999999999997
INM00043352,ALAPUZHA,2018-06-10 12:00:00,9.55,76.4167,4.0,29.4,26.9,,270.0,5.1,86.0,,,,10.0,12,6,161,2.5
INM00043352,ALAPUZHA,2018-06-11 03:00:00,9.55,76.4167,4.0,28.2,26.5,,270.0,4.6,91.0,02,,,4.0,3,6,162,1.6999999999999993
INM00043352,ALAPUZHA,2018-06-11 06:00:00,9.55,76.4167,4.0,29.0,26.8,,270.0,3.1,88.0,02,,,4.0,6,6,162,2.1999999999999993
INM00043352,ALAPUZHA,2018-06-11 12:00:00,9.55,76.4167,4.0,29.0,26.8,,270.0,3.1,88.0,,,,4.0,12,6,162,2.1999999999999993
INM00043352,ALAPUZHA,2018-06-12 03:00:00,9.55,76.4167,4.0,29.2,26.4,,230.0,2.1,85.0,,,,10.0,3,6,163,2.8000000000000007
INM00043352,ALAPUZHA,2018-06-12 06:00:00,9.55,76.4167,4.0,31.2,26.5,,270.0,2.1,76.0,,,,10.0,6,6,163,4.699999999999999
INM00043352,ALAPUZHA,2018-06-12 12:00:00,9.55,76.4167,4.0,30.0,26.4,,270.0,2.6,81.0,,,,10.0,12,6,163,3.6000000000000014
INM00043352,ALAPUZHA,2018-06-13 03:00:00,9.55,76.4167,4.0,28.7,26.6,,360.0,0.0,88.0,,,,4.0,3,6,164,2.099999999999998
INM00043352,ALAPUZHA,2018-06-13 06:00:00,9.55,76.4167,4.0,29.2,26.7,,320.0,3.1,86.0,21,,,4.0,6,6,164,2.5
INM00043352,ALAPUZHA,2018-06-13 12:00:00,9.55,76.4167,4.0,26.6,,,999.0,0.0,,02,,,4.0,12,6,164,
INM00043352,ALAPUZHA,2018-06-14 03:00:00,9.55,76.4167,4.0,25.2,24.9,,320.0,1.5,98.0,RA:61,,,4.0,3,6,165,0.3000000000000007
INM00043352,ALAPUZHA,2018-06-14 06:00:00,9.55,76.4167,4.0,25.8,24.9,,999.0,0.0,95.0,RA:60,,,4.0,6,6,165,0.9000000000000021
INM00043352,ALAPUZHA,2018-06-14 12:00:00,9.55,76.4167,4.0,26.6,26.0,,270.0,1.5,97.0,RA:60,,,4.0,12,6,165,0.6000000000000014
INM00043352,ALAPUZHA,2018-06-15 03:00:00,9.55,76.4167,4.0,26.2,25.9,,270.0,2.6,98.0,RA:60,,,4.0,3,6,166,0.3000000000000007
INM00043352,ALAPUZHA,2018-06-15 06:00:00,9.55,76.4167,4.0,27.6,26.5,,999.0,0.0,94.0,02,,,10.0,6,6,166,1.1000000000000014
INM00043352,ALAPUZHA,2018-06-15 12:00:00,9.55,76.4167,4.0,28.0,26.0,,270.0,1.0,89.0,02,,,4.0,12,6,166,2.0
INM00043352,ALAPUZHA,2018-06-16 03:00:00,9.55,76.4167,4.0,27.2,26.1,,360.0,0.0,94.0,,,,10.0,3,6,167,1.0999999999999979
INM00043352,ALAPUZHA,2018-06-16 06:00:00,9.55,76.4167,4.0,30.6,27.6,,999.0,0.0,84.0,,,,10.0,6,6,167,3.0
INM00043352,ALAPUZHA,2018-06-16 12:00:00,9.55,76.4167,4.0,26.4,24.2,,999.0,0.0,88.0,RA:60,,,4.0,12,6,167,2.1999999999999993
INM00043352,ALAPUZHA,2018-06-17 03:00:00,9.55,76.4167,4.0,26.7,25.7,,270.0,2.1,94.0,,,,10.0,3,6,168,1.0
INM00043352,ALAPUZHA,2018-06-17 06:00:00,9.55,76.4167,4.0,29.4,26.6,,999.0,0.0,85.0,,,,10.0,6,6,168,2.799999999999997
INM00043352,ALAPUZHA,2018-06-17 12:00:00,9.55,76.4167,4.0,29.8,26.7,,999.0,0.0,83.0,,,,10.0,12,6,168,3.1000000000000014
INM00043352,ALAPUZHA,2018-06-18 03:00:00,9.55,76.4167,4.0,27.0,25.9,,360.0,0.0,94.0,21,,,10.0,3,6,169,1.1000000000000014
INM00043352,ALAPUZHA,2018-06-18 06:00:00,9.55,76.4167,4.0,30.0,26.9,,999.0,0.0,83.0,,,,10.0,6,6,169,3.1000000000000014
INM00043352,ALAPUZHA,2018-06-18 12:00:00,9.55,76.4167,4.0,29.8,25.8,,999.0,0.0,79.0,,,,10.0,12,6,169,4.0
INM00043352,ALAPUZHA,2018-06-19 03:00:00,9.55,76.4167,4.0,27.6,27.0,,360.0,0.0,97.0,,,,10.0,3,6,170,0.6000000000000014
INM00043352,ALAPUZHA,2018-06-19 06:00:00,9.55,76.4167,4.0,26.6,25.5,,999.0,0.0,94.0,DZ:50,,,10.0,6,6,170,1.1000000000000014
INM00043352,ALAPUZHA,2018-06-19 12:00:00,9.55,76.4167,4.0,27.6,25.9,,270.0,1.0,90.0,02,,,10.0,12,6,170,1.7000000000000028
INM00043352,ALAPUZHA,2018-06-20 03:00:00,9.55,76.4167,4.0,25.0,25.0,,360.0,0.0,100.0,02,,,4.0,3,6,171,0.0
INM00043352,ALAPUZHA,2018-06-20 06:00:00,9.55,76.4167,4.0,26.0,25.4,,999.0,0.0,97.0,RA:60,,,10.0,6,6,171,0.6000000000000014
INM00043352,ALAPUZHA,2018-06-20 12:00:00,9.55,76.4167,4.0,25.6,25.3,,999.0,0.0,98.0,RA:60,,,4.0,12,6,171,0.3000000000000007
INM00043352,ALAPUZHA,2018-06-21 03:00:00,9.55,76.4167,4.0,24.6,24.6,,999.0,0.0,100.0,RA:60,,,4.0,3,6,172,0.0
INM00043352,ALAPUZHA,2018-06-21 06:00:00,9.55,76.4167,4.0,26.0,25.7,,999.0,0.0,98.0,02,,,10.0,6,6,172,0.3000000000000007
INM00043352,ALAPUZHA,2018-06-21 12:00:00,9.55,76.4167,4.0,24.0,24.0,,999.0,0.0,100.0,TS:95,,,4.0,12,6,172,0.0
INM00043352,ALAPUZHA,2018-06-22 03:00:00,9.55,76.4167,4.0,24.7,24.5,,360.0,0.0,99.0,RA:60,,,4.0,3,6,173,0.1999999999999993
INM00043352,ALAPUZHA,2018-06-22 06:00:00,9.55,76.4167,4.0,26.2,25.6,,999.0,0.0,97.0,02,,,10.0,6,6,173,0.5999999999999979
INM00043352,ALAPUZHA,2018-06-22 12:00:00,9.55,76.4167,4.0,26.6,25.2,,999.0,0.0,92.0,,,,10.0,12,6,173,1.4000000000000021
INM00043352,ALAPUZHA,2018-06-23 03:00:00,9.55,76.4167,4.0,25.7,24.9,,360.0,0.0,95.0,,,,4.0,3,6,174,0.8000000000000007
INM00043352,ALAPUZHA,2018-06-23 06:00:00,9.55,76.4167,4.0,27.6,25.6,,270.0,1.0,89.0,,,,10.0,6,6,174,2.0
INM00043352,ALAPUZHA,2018-06-23 12:00:00,9.55,76.4167,4.0,27.6,26.2,,999.0,0.0,92.0,DZ:50,,,10.0,12,6,174,1.4000000000000021
INM00043352,ALAPUZHA,2018-06-24 03:00:00,9.55,76.4167,4.0,26.6,25.7,,360.0,0.0,95.0,,,,10.0,3,6,175,0.9000000000000021
INM00043352,ALAPUZHA,2018-06-24 06:00:00,9.55,76.4167,4.0,28.4,26.4,,999.0,0.0,89.0,,,,10.0,6,6,175,2.0
INM00043352,ALAPUZHA,2018-06-24 12:00:00,9.55,76.4167,4.0,29.8,26.5,,270.0,1.5,82.0,,,,10.0,12,6,175,3.3000000000000007
INM00043352,ALAPUZHA,2018-06-25 03:00:00,9.55,76.4167,4.0,26.6,25.5,,360.0,0.0,94.0,02,,,4.0,3,6,176,1.1000000000000014
INM00043352,ALAPUZHA,2018-06-25 06:00:00,9.55,76.4167,4.0,28.0,25.2,,999.0,0.0,85.0,02,,,10.0,6,6,176,2.8000000000000007
INM00043352,ALAPUZHA,2018-06-25 12:00:00,9.55,76.4167,4.0,26.6,24.3,,270.0,2.1,87.0,DZ:50,,,4.0,12,6,176,2.3000000000000007
INM00043352,ALAPUZHA,2018-06-26 03:00:00,9.55,76.4167,4.0,25.6,24.7,,360.0,0.0,95.0,,,,4.0,3,6,177,0.9000000000000021
INM00043352,ALAPUZHA,2018-06-26 06:00:00,9.55,76.4167,4.0,28.6,27.1,,999.0,0.0,92.0,,,,10.0,6,6,177,1.5
INM00043352,ALAPUZHA,2018-06-26 12:00:00,9.55,76.4167,4.0,29.8,25.3,,999.0,0.0,77.0,,,,10.0,12,6,177,4.5
INM00043352,ALAPUZHA,2018-06-27 03:00:00,9.55,76.4167,4.0,25.4,25.1,,999.0,0.0,98.0,,,,4.0,3,6,178,0.29999999999999716
INM00043352,ALAPUZHA,2018-06-27 06:00:00,9.55,76.4167,4.0,28.6,27.2,,999.0,0.0,92.0,21,,,10.0,6,6,178,1.4000000000000021
INM00043352,ALAPUZHA,2018-06-27 12:00:00,9.55,76.4167,4.0,28.6,26.4,,270.0,2.1,88.0,,,,10.0,12,6,178,2.200000000000003
INM00043352,ALAPUZHA,2018-06-28 03:00:00,9.55,76.4167,4.0,25.5,24.8,,360.0,0.0,96.0,DZ:50,,,4.0,3,6,179,0.6999999999999993
INM00043352,ALAPUZHA,2018-06-28 06:00:00,9.55,76.4167,4.0,28.2,25.9,,999.0,0.0,87.0,02,,,10.0,6,6,179,2.3000000000000007
INM00043352,ALAPUZHA,2018-06-28 12:00:00,9.55,76.4167,4.0,26.4,25.5,,999.0,0.0,95.0,02,,,10.0,12,6,179,0.8999999999999986
INM00043352,ALAPUZHA,2018-06-29 03:00:00,9.55,76.4167,4.0,24.6,24.3,,360.0,0.0,98.0,DZ:50,,,4.0,3,6,180,0.3000000000000007
INM00043352,ALAPUZHA,2018-06-29 06:00:00,9.55,76.4167,4.0,26.2,23.6,,270.0,3.1,86.0,DZ:50,,,10.0,6,6,180,2.599999999999998
INM00043352,ALAPUZHA,2018-06-29 12:00:00,9.55,76.4167,4.0,27.8,24.4,,999.0,0.0,82.0,02,,,10.0,12,6,180,3.400000000000002
INM00043352,ALAPUZHA,2018-06-30 03:00:00,9.55,76.4167,4.0,25.7,25.2,,360.0,0.0,97.0,,,,10.0,3,6,181,0.5
